# t (s)	mx ()	my ()	mz ()	B_demag.region4x (T)	B_demag.region4y (T)	B_demag.region4z (T)	Counter (No unit)
0	0.0014861363	-0.119347245	2.0541935e-05	0.000101277845	-0.027747177	0.02115839	7.7e-07
0	0.0027149287	-0.11682542	-7.0940524e-07	-0.008266429	-0.026174877	0.024545008	7.8e-07
0	0.00844448	-0.11678872	7.682112e-05	-0.007423261	-0.023581682	0.023542061	7.9e-07
0	0.0013579283	-0.11936769	2.8875114e-05	0.0032656714	-0.027505701	0.025200136	8e-07
0	0.0013482387	-0.11939244	-8.703744e-06	0.0020764705	-0.023441114	0.025247416	8.1e-07
0	0.0053342935	-0.11974339	2.2339987e-05	0.0013371144	-0.022168597	0.024011208	8.2e-07
0	-0.0047354656	-0.119449824	2.9805462e-05	0.0022322068	-0.021582816	0.02483083	8.3e-07
0	-0.004800628	-0.119489335	-2.1651704e-05	0.0030167638	-0.022602934	0.027371116	8.4e-07
0	-0.012655051	-0.120937966	0.00010398394	0.0050191376	-0.026962731	0.014322914	8.5e-07
0	0.0029077928	-0.8770152	-0.00015898037	0.012166193	-0.04468734	0.022736352	8.6e-07
0	-0.0080590425	-0.12077529	-0.0002600791	0.0029354508	-0.027241245	0.014953824	8.7e-07
0	-0.0022552516	-0.12068063	-0.00026977423	0.0019475534	-0.025858972	0.012057513	8.8e-07
0	-0.008033115	-0.120628715	-0.00030003482	0.0035679175	-0.026326867	0.012722473	8.9e-07
0	-0.012397276	-0.12062098	-0.00031614347	0.0022545266	-0.02446117	0.011611566	9e-07
0	0.0028110703	-0.12035315	-2.5774989e-05	0.0047804937	-0.025423452	0.018553985	9.1e-07
0	0.0028889913	-0.121729	-0.0002825382	0.0024881943	-0.020436024	0.013510155	9.2e-07
0	-0.011939937	-0.121502995	-0.00028724503	0.0010988372	-0.020247972	0.011323226	9.3e-07
0	-0.016422672	-0.13547805	-0.00034436784	0.0108574685	-0.032381162	0.02210165	9.4e-07
0	0.0022396112	-0.11948254	-0.00017079938	0.010195437	-0.025633464	0.019976975	9.5e-07
0	-0.00796191	-0.12020818	-0.00021916574	0.008861118	-0.02331868	0.01376012	9.7e-07
0	0.002317785	-0.120279446	-0.0003607833	0.01142562	-0.022440642	0.012371003	9.8e-07
