# t (s)	mx ()	my ()	mz ()	B_demag.region4x (T)	B_demag.region4y (T)	B_demag.region4z (T)	Counter (No unit)
0	0.0015354018	0.12106427	-5.551418e-05	0.01814632	-0.0073689697	0.0028760135	5.3e-07
0	-0.0069643576	0.11864445	-5.3951073e-05	0.018369062	-0.0064229085	0.0026955595	5.4e-07
0	0.010942378	0.12186076	-4.4378587e-05	0.020949643	-0.002775376	0.0019475129	5.5e-07
0	0.0015353578	0.121060856	-5.5512843e-05	0.018798608	-0.005805481	0.0024583165	5.6e-07
0	0.0015354448	0.12106768	-5.5516244e-05	0.019085601	-0.0051760413	0.0022985185	5.7e-07
0	0.0015354444	0.12106768	-5.5515786e-05	0.019664565	-0.0037399314	0.0019903437	5.8e-07
0	0.010942378	0.121860765	-4.4378812e-05	0.022229461	0.001455332	0.0009410892	5.9e-07
0	-0.008717627	0.12105667	-5.5403474e-05	0.02098935	-0.0014063008	0.0014012356	6e-07
0	0.0033400797	0.11865021	-5.590675e-05	0.021465376	-0.00022278872	0.0010797604	6.1e-07
0	-0.006964358	0.11864445	-5.3951233e-05	0.021429237	0.00036577246	0.00094048056	6.2e-07
0	0.0015354011	0.12106427	-5.5514236e-05	0.022672007	0.001964486	0.00031518715	6.3e-07
0	0.003289115	0.118655786	-5.3967167e-05	0.022761453	0.0041765957	-0.00013328955	6.4e-07
0	0.010942689	0.12186419	-4.437907e-05	0.024899868	0.016337544	-0.0030100252	6.5e-07
0	0.0015354878	0.1210711	-5.55175e-05	0.023892459	0.0078106793	-0.0015066164	6.6e-07
0	0.0015354475	0.12106433	-5.5418182e-05	0.025089357	0.012548489	-0.002982786	6.7e-07
0	0.0032890216	0.118652426	-5.396602e-05	0.024527684	0.01543649	-0.0043796785	6.8e-07
0	0.0015354442	0.12106768	-5.5515786e-05	0.022850191	0.015761904	-0.0047016167	6.9e-07
0	0.003289022	0.118652426	-5.3965217e-05	0.02166634	0.018212663	-0.0055040927	7e-07
0	0.0032890223	0.118652426	-5.3965217e-05	0.020826817	0.02174778	-0.0061045876	7.1e-07
0	-0.008717672	0.121056624	-5.5499473e-05	0.020692497	0.025467474	-0.0092000365	7.2e-07
0	0.010942995	0.12186763	-4.438132e-05	0.010772522	0.032595027	-0.010214475	7.3e-07
0	0.0015354878	0.121071115	-5.551773e-05	0.018286986	0.030071462	-0.010404262	7.4e-07
0	0.0016284308	0.12112586	-4.1025774e-05	0.016968245	0.02612128	-0.010631832	7.5e-07
0	0.010911687	0.12185175	-3.182922e-05	0.005584496	0.03289778	-0.010033645	7.6e-07
0	0.003301773	0.11868428	-3.6543825e-05	0.014109467	0.029784301	-0.0111735305	7.7e-07
0	0.010841878	0.12182606	-1.2042243e-05	0.0030217988	0.032902814	-0.009892323	7.8e-07
0	0.0033201124	0.11874831	-7.151434e-06	0.011422834	0.028326433	-0.009862115	7.9e-07
0	0.01072001	0.12178618	-4.629688e-07	0.0013510077	0.034175973	-0.008332511	8e-07
0	0.010639672	0.12177412	1.1799931e-05	0.0021771416	0.029872496	-0.007452753	8.1e-07
0	0.010549576	0.12176071	3.718513e-05	0.0014498468	0.029621603	-0.0051359045	8.2e-07
0	0.010454632	0.12172694	3.7002446e-05	0.0017846882	0.02929008	-0.0036575275	8.3e-07
0	0.010331994	0.121705614	3.3029584e-05	0.00043235702	0.030785426	-0.003546551	8.4e-07
0	0.0068298983	0.12033054	-4.6154037e-05	-0.0011038913	0.023947973	-0.018932601	8.5e-07
0	0.012296044	0.13719253	-3.973636e-05	-0.005745045	0.031096965	-0.015015023	8.6e-07
0	0.007201128	0.12029846	-7.153923e-05	-0.0018042539	0.024707789	-0.019298326	8.7e-07
0	0.0073413528	0.120273024	-6.6663626e-05	-0.001793242	0.023257822	-0.016737258	8.8e-07
0	0.0074172174	0.120272845	0.00017179738	-0.0035636248	0.023885222	-0.018065382	8.9e-07
0	-0.0027185858	0.12027691	-7.187561e-05	-0.0039804084	0.022476356	-0.016861055	9e-07
0	0.007903358	0.12083855	-3.5271845e-05	-0.004200679	0.02403885	-0.013465239	9.1e-07
0	0.0077253864	0.120464146	-7.326762e-05	-0.0077651725	0.024047527	-0.019917795	9.2e-07
0	0.007663739	0.12154142	0.00019699418	-0.0018333255	0.020296058	-0.010537469	9.3e-07
0	0.007795255	0.12124786	0.00022525426	-0.0036005848	0.021943696	-0.010390207	9.4e-07
0	0.007904038	0.120974146	0.00024376245	-0.003247814	0.021751693	-0.011934381	9.5e-07
0	0.008040918	0.120662615	0.00025988935	-0.0049627535	0.02235573	-0.012118291	9.6e-07
0	0.008141859	0.120398104	0.00031226975	-0.007479212	0.02339622	-0.012189454	9.7e-07
0	0.008129185	0.12032456	0.00023580967	-0.011357052	0.021388676	-0.013310299	9.8e-07
