# Filename: data_3345.dat
# Timestamp: Tue May 22 18:13:11 2018

# Column 1:
#	end: -10.0
#	name: dac2 (Vbias)
#	size: 1
#	start: -10.0
#	type: coordinate
# Column 2:
#	end: -0.5
#	name: magnet (B(T))
#	size: 401
#	start: 0.5
#	type: coordinate
# Column 3:
#	end: 0
#	name: z_parameter (none)
#	size: 1
#	start: 0
#	type: coordinate
# Column 4:
#	name: processed data1
#	type: value
# Column 5:
#	name: Keithley 1
#	type: value
# Column 6:
#	name: processed data2
#	type: value
# Column 7:
#	name: Keithley 2
#	type: value

-1.000000000000e+01	5.000000000000e-01	0	4.781859964000e+00	6.418599640000e-03	0	0

-1.000000000000e+01	4.975000000000e-01	0	4.780545586000e+00	6.405455860000e-03	0	0

-1.000000000000e+01	4.950000000000e-01	0	4.781998319000e+00	6.419983190000e-03	0	0

-1.000000000000e+01	4.925000000000e-01	0	4.789192809000e+00	6.491928090000e-03	0	0

-1.000000000000e+01	4.900000000000e-01	0	4.781790786000e+00	6.417907860000e-03	0	0

-1.000000000000e+01	4.875000000000e-01	0	4.787947609000e+00	6.479476090000e-03	0	0

-1.000000000000e+01	4.850000000000e-01	0	4.786494876000e+00	6.464948760000e-03	0	0

-1.000000000000e+01	4.825000000000e-01	0	4.786218164000e+00	6.462181640000e-03	0	0

-1.000000000000e+01	4.800000000000e-01	0	4.785803098000e+00	6.458030980000e-03	0	0

-1.000000000000e+01	4.775000000000e-01	0	4.795626344000e+00	6.556263440000e-03	0	0

-1.000000000000e+01	4.750000000000e-01	0	4.789054454000e+00	6.490544540000e-03	0	0

-1.000000000000e+01	4.725000000000e-01	0	4.791129788000e+00	6.511297880000e-03	0	0

-1.000000000000e+01	4.700000000000e-01	0	4.792374988000e+00	6.523749880000e-03	0	0

-1.000000000000e+01	4.675000000000e-01	0	4.789607876000e+00	6.496078760000e-03	0	0

-1.000000000000e+01	4.650000000000e-01	0	4.790576365000e+00	6.505763650000e-03	0	0

-1.000000000000e+01	4.625000000000e-01	0	4.788570209000e+00	6.485702090000e-03	0	0

-1.000000000000e+01	4.600000000000e-01	0	4.795142100000e+00	6.551421000000e-03	0	0

-1.000000000000e+01	4.575000000000e-01	0	4.800676323000e+00	6.606763230000e-03	0	0

-1.000000000000e+01	4.550000000000e-01	0	4.795349633000e+00	6.553496330000e-03	0	0

-1.000000000000e+01	4.525000000000e-01	0	4.796318122000e+00	6.563181220000e-03	0	0

-1.000000000000e+01	4.500000000000e-01	0	4.799777012000e+00	6.597770120000e-03	0	0

-1.000000000000e+01	4.475000000000e-01	0	4.799154411000e+00	6.591544110000e-03	0	0

-1.000000000000e+01	4.450000000000e-01	0	4.805380413000e+00	6.653804130000e-03	0	0

-1.000000000000e+01	4.425000000000e-01	0	4.802959190000e+00	6.629591900000e-03	0	0

-1.000000000000e+01	4.400000000000e-01	0	4.802198234000e+00	6.621982340000e-03	0	0

-1.000000000000e+01	4.375000000000e-01	0	4.805103702000e+00	6.651037020000e-03	0	0

-1.000000000000e+01	4.350000000000e-01	0	4.810222858000e+00	6.702228580000e-03	0	0

-1.000000000000e+01	4.325000000000e-01	0	4.805034524000e+00	6.650345240000e-03	0	0

-1.000000000000e+01	4.300000000000e-01	0	4.802682479000e+00	6.626824790000e-03	0	0

-1.000000000000e+01	4.275000000000e-01	0	4.809185191000e+00	6.691851910000e-03	0	0

-1.000000000000e+01	4.250000000000e-01	0	4.807317391000e+00	6.673173910000e-03	0	0

-1.000000000000e+01	4.225000000000e-01	0	4.809323547000e+00	6.693235470000e-03	0	0

-1.000000000000e+01	4.200000000000e-01	0	4.811813947000e+00	6.718139470000e-03	0	0

-1.000000000000e+01	4.175000000000e-01	0	4.805518768000e+00	6.655187680000e-03	0	0

-1.000000000000e+01	4.150000000000e-01	0	4.811122169000e+00	6.711221690000e-03	0	0

-1.000000000000e+01	4.125000000000e-01	0	4.810845458000e+00	6.708454580000e-03	0	0

-1.000000000000e+01	4.100000000000e-01	0	4.811537236000e+00	6.715372360000e-03	0	0

-1.000000000000e+01	4.075000000000e-01	0	4.810637925000e+00	6.706379250000e-03	0	0

-1.000000000000e+01	4.050000000000e-01	0	4.817209815000e+00	6.772098150000e-03	0	0

-1.000000000000e+01	4.025000000000e-01	0	4.811052992000e+00	6.710529920000e-03	0	0

-1.000000000000e+01	4.000000000000e-01	0	4.815134481000e+00	6.751344810000e-03	0	0

-1.000000000000e+01	3.975000000000e-01	0	4.817417348000e+00	6.774173480000e-03	0	0

-1.000000000000e+01	3.950000000000e-01	0	4.817624882000e+00	6.776248820000e-03	0	0

-1.000000000000e+01	3.925000000000e-01	0	4.818178304000e+00	6.781783040000e-03	0	0

-1.000000000000e+01	3.900000000000e-01	0	4.817624882000e+00	6.776248820000e-03	0	0

-1.000000000000e+01	3.875000000000e-01	0	4.818316660000e+00	6.783166600000e-03	0	0

-1.000000000000e+01	3.850000000000e-01	0	4.818316660000e+00	6.783166600000e-03	0	0

-1.000000000000e+01	3.825000000000e-01	0	4.816587215000e+00	6.765872150000e-03	0	0

-1.000000000000e+01	3.800000000000e-01	0	4.820530349000e+00	6.805303490000e-03	0	0

-1.000000000000e+01	3.775000000000e-01	0	4.813820103000e+00	6.738201030000e-03	0	0

-1.000000000000e+01	3.750000000000e-01	0	4.817694060000e+00	6.776940600000e-03	0	0

-1.000000000000e+01	3.725000000000e-01	0	4.819423504000e+00	6.794235040000e-03	0	0

-1.000000000000e+01	3.700000000000e-01	0	4.819215971000e+00	6.792159710000e-03	0	0

-1.000000000000e+01	3.675000000000e-01	0	4.823435816000e+00	6.834358160000e-03	0	0

-1.000000000000e+01	3.650000000000e-01	0	4.817624882000e+00	6.776248820000e-03	0	0

-1.000000000000e+01	3.625000000000e-01	0	4.817002282000e+00	6.770022820000e-03	0	0

-1.000000000000e+01	3.600000000000e-01	0	4.816518037000e+00	6.765180370000e-03	0	0

-1.000000000000e+01	3.575000000000e-01	0	4.819561860000e+00	6.795618600000e-03	0	0

-1.000000000000e+01	3.550000000000e-01	0	4.820115282000e+00	6.801152820000e-03	0	0

-1.000000000000e+01	3.525000000000e-01	0	4.816033793000e+00	6.760337930000e-03	0	0

-1.000000000000e+01	3.500000000000e-01	0	4.814719415000e+00	6.747194150000e-03	0	0

-1.000000000000e+01	3.475000000000e-01	0	4.812021481000e+00	6.720214810000e-03	0	0

-1.000000000000e+01	3.450000000000e-01	0	4.815964615000e+00	6.759646150000e-03	0	0

-1.000000000000e+01	3.425000000000e-01	0	4.815203659000e+00	6.752036590000e-03	0	0

-1.000000000000e+01	3.400000000000e-01	0	4.814442703000e+00	6.744427030000e-03	0	0

-1.000000000000e+01	3.375000000000e-01	0	4.815549548000e+00	6.755495480000e-03	0	0

-1.000000000000e+01	3.350000000000e-01	0	4.812989970000e+00	6.729899700000e-03	0	0

-1.000000000000e+01	3.325000000000e-01	0	4.814650237000e+00	6.746502370000e-03	0	0

-1.000000000000e+01	3.300000000000e-01	0	4.811606414000e+00	6.716064140000e-03	0	0

-1.000000000000e+01	3.275000000000e-01	0	4.814719415000e+00	6.747194150000e-03	0	0

-1.000000000000e+01	3.250000000000e-01	0	4.814442703000e+00	6.744427030000e-03	0	0

-1.000000000000e+01	3.225000000000e-01	0	4.812920792000e+00	6.729207920000e-03	0	0

-1.000000000000e+01	3.200000000000e-01	0	4.808493413000e+00	6.684934130000e-03	0	0

-1.000000000000e+01	3.175000000000e-01	0	4.812229014000e+00	6.722290140000e-03	0	0

-1.000000000000e+01	3.150000000000e-01	0	4.815065304000e+00	6.750653040000e-03	0	0

-1.000000000000e+01	3.125000000000e-01	0	4.807386569000e+00	6.673865690000e-03	0	0

-1.000000000000e+01	3.100000000000e-01	0	4.811122169000e+00	6.711221690000e-03	0	0

-1.000000000000e+01	3.075000000000e-01	0	4.810983814000e+00	6.709838140000e-03	0	0

-1.000000000000e+01	3.050000000000e-01	0	4.808493413000e+00	6.684934130000e-03	0	0

-1.000000000000e+01	3.025000000000e-01	0	4.807732458000e+00	6.677324580000e-03	0	0

-1.000000000000e+01	3.000000000000e-01	0	4.803858501000e+00	6.638585010000e-03	0	0

-1.000000000000e+01	2.975000000000e-01	0	4.806003013000e+00	6.660030130000e-03	0	0

-1.000000000000e+01	2.950000000000e-01	0	4.807594102000e+00	6.675941020000e-03	0	0

-1.000000000000e+01	2.925000000000e-01	0	4.806902324000e+00	6.669023240000e-03	0	0

-1.000000000000e+01	2.900000000000e-01	0	4.807801635000e+00	6.678016350000e-03	0	0

-1.000000000000e+01	2.875000000000e-01	0	4.805726302000e+00	6.657263020000e-03	0	0

-1.000000000000e+01	2.850000000000e-01	0	4.801921523000e+00	6.619215230000e-03	0	0

-1.000000000000e+01	2.825000000000e-01	0	4.804204390000e+00	6.642043900000e-03	0	0

-1.000000000000e+01	2.800000000000e-01	0	4.805380413000e+00	6.653804130000e-03	0	0

-1.000000000000e+01	2.775000000000e-01	0	4.803028368000e+00	6.630283680000e-03	0	0

-1.000000000000e+01	2.750000000000e-01	0	4.808147524000e+00	6.681475240000e-03	0	0

-1.000000000000e+01	2.725000000000e-01	0	4.807663280000e+00	6.676632800000e-03	0	0

-1.000000000000e+01	2.700000000000e-01	0	4.803927679000e+00	6.639276790000e-03	0	0

-1.000000000000e+01	2.675000000000e-01	0	4.798946878000e+00	6.589468780000e-03	0	0

-1.000000000000e+01	2.650000000000e-01	0	4.799707834000e+00	6.597078340000e-03	0	0

-1.000000000000e+01	2.625000000000e-01	0	4.798946878000e+00	6.589468780000e-03	0	0

-1.000000000000e+01	2.600000000000e-01	0	4.798047567000e+00	6.580475670000e-03	0	0

-1.000000000000e+01	2.575000000000e-01	0	4.795072922000e+00	6.550729220000e-03	0	0

-1.000000000000e+01	2.550000000000e-01	0	4.798877700000e+00	6.588777000000e-03	0	0

-1.000000000000e+01	2.525000000000e-01	0	4.799638656000e+00	6.596386560000e-03	0	0

